name,discount_rate,base_price,price,unit_price_text,arrival_info,rating_total_cnt,reward_cash,image_url,amount,amount_unit,quantity,quantity_unit
"맥 조선 간장 생청국장, 160g, 3개",,,15300,"(100g당3,188원)",,12,,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/09/10/14/6/f7dddc43-2e83-424d-bb4f-499185d54fef.jpg,160.0,g,3.0,개
"순창 전통식품 인증 우리콩 청국장, 350g, 1개",41,15090,8800,"(100g당2,514원)",,8,,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/12/16/14/4/2fb46273-3236-4773-87d2-8b755d7f538e.jpg,350.0,g,1.0,개
"명품식탁 청국장은 원래 냄새가 없다 (냉동), 720g, 1개",,,17500,"(100g당2,431원)",,2,,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/10/17/18/1/468d3df1-b182-4113-b3c7-10bdfdbbdf7d.jpg,720.0,g,1.0,개
"맑은물에 정학님 전통 청국장, 1kg, 1개",,,22000,"(100g당2,200원)",,1,,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1139255393895121-8ef58990-3391-4379-baca-52ab14f36211.jpg,1.0,kg,1.0,개
"맥 전통식품 인증 청국장, 180g, 3개",,,16800,"(100g당3,111원)",,5,,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/09/10/14/4/556ab132-cfc1-49c2-88c8-d69942cfce03.jpg,180.0,g,3.0,개
"풀스키친 우리콩 전통청국장, 1kg, 1개",,,21990,"(100g당2,199원)",,4,,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/xuyxq6ys/c2bc64cd762e4e23a91d8397d53209aa.jpg,1.0,kg,1.0,개
"저온숙성한우 채끝 1등급 구이용 (냉장), 200g, 1개",,,18900,"(100g당9,450원)",모레(월) 새벽도착 보장,14,940,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/598623333010113-8a92558e-d45f-42b0-b729-49dffb51353d.jpg,200.0,g,1.0,개
"저온숙성한우 채끝 1+등급 구이용 (냉장), 200g, 1개",,,22900,"(100g당11,450원)",모레(월) 새벽도착 보장,1,1140,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/599144885791133-36744724-f61f-46c6-a407-202ebee9aecd.jpg,200.0,g,1.0,개
"목우촌 국내산 소고기 채끝 구이용 (냉장), 300g, 1개",30,29990,20990,"(100g당6,997원)",내일(일) 새벽도착 보장,6698,1000,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1908013749704922-74b602ba-1af7-4782-8547-c3e54490f5bc.jpg,300.0,g,1.0,개
"설성목장 무항생제 인증 한우 1+등급 채끝 스테이크 (냉장), 200g, 1개",34,45990,29900,"(100g당14,950원)",내일(일) 새벽도착 보장,2596,1420,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/294034064473246-4f5f0923-e57d-49b0-b163-b6167b9ac925.jpg,200.0,g,1.0,개
"팜스토리 국내산 소고기 채끝 구이용 (냉장), 300g, 1개",34,29990,19680,"(100g당6,560원)",내일(일) 새벽도착 보장,454,984,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/03/11/14/2/492da422-38c1-4042-a198-07148583ff5d.jpg,300.0,g,1.0,개
"좋은소식 한우 채끝 1등급 구이용 (냉장), 200g, 1개",34,37990,24900,"(100g당12,450원)",내일(일) 새벽도착 보장,18,1240,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2382804373830459-cb47e5e6-97dd-4ad0-802b-cc66f2d781cc.jpg,200.0,g,1.0,개
"횡성한우 채끝 1++등급 스테이크용 (냉장), 200g, 1개",,,39990,"(100g당19,995원)",내일(일) 새벽도착 보장,415,1750,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/395309358746017-5c50e3bd-54ea-4d97-90a2-538b41238904.jpg,200.0,g,1.0,개
"농협안심한우 채끝 1+등급 구이용 (냉장), 200g, 1개",25,39900,29860,"(100g당14,930원)",내일(일) 새벽도착 보장,485,1493,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/5490370502890816-b7bc52ca-e684-47af-9146-ffbf1bb6398a.jpg,200.0,g,1.0,개
"녹색한우 무항생제 인증 1++등급 채끝 구이용 (냉장), 180g, 1개",33,49990,33350,"(100g당18,528원)",내일(일) 새벽도착 보장,35,1668,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/03/22/16/9/e6b3503f-f500-4061-aa3e-6efdcb4db1d7.jpg,180.0,g,1.0,개
"좋은소식 숙성 한우 채끝 2등급 구이용 (냉장), 200g, 1개",41,28630,16800,"(100g당8,400원)",내일(일) 새벽도착 보장,33,835,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/ltt5hysj/beda6a6ab9f2421f9efa80a24572bba5.jpg,200.0,g,1.0,개
"농협안심한우 채끝 1등급 구이용 (냉장), 200g, 1개",22,38900,30180,"(100g당15,090원)",내일(일) 새벽도착 보장,1008,1509,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/5491489223183876-29da7fdc-648b-4816-9056-cb38dbdde0e1.jpg,200.0,g,1.0,개
"생생한우 1등급 채끝 구이용 (냉장), 200g, 1개",34,42900,27990,"(100g당13,995원)",내일(일) 새벽도착 보장,1327,1400,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/653637479738328-165e3454-4833-42f2-93ec-afb7e4940cfb.jpg,200.0,g,1.0,개
"설로인 한우 채끝 1++등급(8) (냉장), 200g, 1팩",,,48390,"(100g당24,195원)",내일(일) 새벽도착 보장,277,2420,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4947873366672236-80800f55-2597-49c7-b47c-ddad0d06b9cf.jpg,200.0,g,1.0,팩
"설화우 1등급 한우 채끝 스테이크용 (냉장), 200g, 1개",,,28900,"(100g당14,450원)",내일(일) 새벽도착 보장,71,1295,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/113026705379172-98e8a091-4b20-41cf-98ac-061186f87ad0.jpg,200.0,g,1.0,개
"육감하누 1등급 채끝 구이 (냉장), 200g, 1개",20,28900,23000,"(100g당11,500원)",내일(일) 새벽도착 보장,8,1150,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/i2cga67d/8c5ac0b33ea74144b9cc28eac52058e6.jpg,200.0,g,1.0,개
"곰곰 THE 신선한 호주산 소고기 치마살, 300g, 1개",17,14490,11980,"(100g당3,993원)",내일(일) 새벽도착 보장,92,599,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1078056593741785-3f7f21f6-b7f3-4e9d-9b8b-aace50320479.jpg,300.0,g,1.0,개
"합천황토한우 1+등급 채끝 스테이크용 (냉장), 200g, 1개",37,49990,31390,"(100g당15,695원)",내일(일) 새벽도착 보장,35,1370,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/118086609380668-8f63bf27-60db-44fd-b933-3c01049a856c.jpg,200.0,g,1.0,개
"곰곰 채끝 (냉장), 250g, 1개",25,21390,16000,"(100g당6,400원)",내일(일) 새벽도착 보장,379,800,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1871793579908585-027fa0a9-04c7-45bd-8ee2-3b86a3b3b53b.jpg,250.0,g,1.0,개
"전통참한우 1등급 채끝 구이용 (냉장), 200g, 1개",41,49990,29000,"(100g당14,500원)",내일(일) 새벽도착 보장,269,1450,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4304697554271076-182a75e9-d408-4bde-a4a7-1784e0969d57.jpg,200.0,g,1.0,개
"목우촌 한우 정직한목장 채끝 1+등급 구이용 (냉장), 200g, 1개",19,44300,35500,"(100g당17,750원)",내일(일) 새벽도착 보장,1,1775,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2120614317757423-a8f45226-cabf-47e3-a4c1-3190be41c3e1.jpg,200.0,g,1.0,개
"이로우 국내산 무항생제 소고기 채끝 스테이크용 (냉장), 300g, 1팩",,,22990,"(100g당7,663원)",내일(일) 새벽도착 보장,320,1100,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1846501073805158-69804775-a732-47a1-b30d-7499cbbfd977.jpg,300.0,g,1.0,팩
"육교시 한우 채끝 시즈닝 1등급 스테이크용 (냉장), 300g, 1개",,,34180,"(100g당11,393원)",내일(일) 새벽도착 보장,,1709,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2024/02/27/19/2/14184f94-6351-4187-ba82-2b9481cb9038.jpg,300.0,g,1.0,개
"동원 금천 국내산 소고기 채끝 구이용 (냉장), 300g, 1개",26,29990,21990,"(100g당7,330원)",내일(일) 새벽도착 보장,70,1100,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/08/09/17/5/6b7b61e6-745f-418c-bf09-47a434209e87.jpg,300.0,g,1.0,개
"설로인 한우 1++등급(8) 채끝 (냉장), 300g, 1팩",,,70800,"(100g당23,600원)",내일(일) 새벽도착 보장,136,3540,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/5301045161272211-82c29fc5-7bf2-45ba-b281-0b2141f0b730.jpg,300.0,g,1.0,팩
"동원 금천한우 1등급 채끝 스테이크용 (냉장), 300g, 1개",25,43990,32990,"(100g당10,997원)",내일(일) 새벽도착 보장,12,1650,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1147169949308388-4a7cb82b-822e-4713-ab90-798f710690fd.jpg,300.0,g,1.0,개
"목우촌 한우 정직한목장 채끝 구이용 1등급 (냉장), 200g, 1개",19,44200,35400,"(100g당17,700원)",내일(일) 새벽도착 보장,1,1770,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/w49sx21m/67e9e5e64f28429595d2452c8d6f21c6.jpg,200.0,g,1.0,개
"곰곰 1+등급 한우 채끝 구이용 (냉장), 200g, 1개",5,27560,26120,"(100g당13,060원)",내일(일) 새벽도착 보장,399,1306,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/9624023665828025-3dc78b9a-7880-4880-95b3-158c256e68e9.jpg,200.0,g,1.0,개
"보리육촌 국내산 소고기 채끝 2등급 스테이크용 (냉장), 250g, 1개",26,22990,16990,"(100g당6,796원)",내일(일) 새벽도착 보장,29,850,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2023/04/05/12/1/6872c741-0117-4d3f-b2f2-31b31e54e86c.jpg,250.0,g,1.0,개
"대정한우 채끝 1등급 구이용 (냉장), 200g, 1개",,,31730,"(100g당15,865원)",내일(일) 새벽도착 보장,2,1586,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/whhh0ggt/ca47e6103d96477c8e593ac5fdf96fe6.jpg,200.0,g,1.0,개
"농협안심한우 숙성육 채끝 2등급 구이용 (냉장), 200g, 1팩",35,29900,19200,"(100g당9,600원)",내일(일) 새벽도착 보장,142,960,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/5493531873867543-4f309476-482c-4cf6-89dc-5ebce472594a.jpg,200.0,g,1.0,팩
"건화 한우 1+등급 채끝 구이용 (냉장), 300g, 1개",15,43990,37350,"(100g당12,450원)",내일(일) 새벽도착 보장,344,1868,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1282974977719706-5c71b2e8-30a5-4b36-be9c-3f39c6d553c6.jpg,300.0,g,1.0,개
"본앤브레드 한우 1++(9)등급 채끝 스테이크용 (냉장), 200g, 1개",,,52900,"(100g당26,450원)",내일(일) 새벽도착 보장,7,2645,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/6523835497957762-6b9398a4-989d-4a50-a553-8b844998eaf4.jpg,200.0,g,1.0,개
"설루션 한우 바질 버터 시즈닝 채끝 스테이크 (냉장), 200g, 1개",20,32900,26300,"(100g당13,150원)",내일(일) 새벽도착 보장,33,1315,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/11/04/18/7/f6d8fe3c-ca51-4d3d-b938-9061babdd0b1.jpg,200.0,g,1.0,개
"횡성한우 2등급 채끝 구이용 (냉장), 200g, 1팩",,,20990,"(100g당10,495원)",내일(일) 새벽도착 보장,72,1050,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/12/15/12/8/6bd59aab-7724-4cbd-98d3-5b47b97600b7.jpg,200.0,g,1.0,팩
"동원 금천한우 1등급 채끝 구이용 (냉장), 200g, 1개",,,32900,"(100g당16,450원)",내일(일) 새벽도착 보장,50,1645,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1147974645798517-c16ef26e-647d-45f2-a36e-963643cf60c7.jpg,200.0,g,1.0,개
"우미학 한우 채끝 1등급 (냉장), 200g, 1개",,,26990,"(100g당13,495원)",내일(일) 새벽도착 보장,20,1350,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1875880762955887-d314fa8d-3c58-496a-ad8f-bc67941a9479.jpg,200.0,g,1.0,개
"합천황토한우 1+등급 채끝 구이용 (냉장), 200g, 1개",37,49990,31390,"(100g당15,695원)",내일(일) 새벽도착 보장,48,1570,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/119278529515489-44a8a32f-8084-4e42-972e-e9b572cb40a7.jpg,200.0,g,1.0,개
"전통참한우 채끝 2등급 구이용 (냉장), 200g, 1개",43,34900,19680,"(100g당9,840원)",내일(일) 새벽도착 보장,93,984,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/6415908864419853-47a79c67-1b6b-484e-bcc1-0ebed17d0a03.jpg,200.0,g,1.0,개
"설성목장 무항생제 한우 1등급 채끝 구이용 (냉장), 200g, 1개",23,42990,32990,"(100g당16,495원)",내일(일) 새벽도착 보장,278,1650,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/3109113671390967-921659c0-fd07-462f-b6a6-60fbc19b3c12.jpg,200.0,g,1.0,개
"화담우 한우 채끝 1+등급 구이용 (냉장), 200g, 1개",,,24600,"(100g당12,300원)",내일(일) 새벽도착 보장,2,1225,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/x6vbpfvt/b5322493cc994c0892a66794bebe9039.jpg,200.0,g,1.0,개
"설루션 한우 오레가노 버터 시즈닝 채끝 스테이크 (냉장), 200g, 1개",20,32900,26300,"(100g당13,150원)",내일(일) 새벽도착 보장,31,1315,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/11/04/18/2/ec1912d0-0756-4104-ab43-cd1a2481fa0b.jpg,200.0,g,1.0,개
"대정한우 채끝 2등급 구이용 (냉장), 200g, 1개",,,19200,"(100g당9,600원)",내일(일) 새벽도착 보장,4,960,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/pwiw9fm5/ee198170c80f48399bee2dae0fed59f7.jpg,200.0,g,1.0,개
"참연한우 어린암소 채끝 1등급 구이용 (냉장), 200g, 1개",,,25900,"(100g당12,950원)",내일(일) 새벽도착 보장,2,1295,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/no47zh00/ed4577a79b1043668649344a93b0c9fa.jpg,200.0,g,1.0,개
"설성목장 무항생제 인증 1등급 한우 채끝 스테이크용 (냉장), 250g, 1팩",,,37990,"(100g당15,196원)",내일(일) 새벽도착 보장,135,1900,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/805214927868184-a36bab07-c2f3-40e9-8784-bf06cfa73da4.jpg,250.0,g,1.0,팩
"횡성한우 1+등급 채끝 구이용 (냉장), 200g, 1팩",,,38000,"(100g당19,000원)",내일(일) 새벽도착 보장,2223,1650,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1835464474237383-dfc53847-34cd-4e79-87f3-8750465e4fb7.jpg,200.0,g,1.0,팩
"횡성한우 채끝 1등급 (냉장), 250g, 1팩",,,39990,"(100g당15,996원)",내일(일) 새벽도착 보장,421,2000,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1908777956602689-c327e630-85ad-439f-b4f5-ce025c82602f.jpg,250.0,g,1.0,팩
"전통참한우 1+등급 채끝 구이용 (냉장), 200g, 1개",,,32480,"(100g당16,240원)",내일(일) 새벽도착 보장,260,1624,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/05/19/10/8/7eb2c826-b384-4efd-a102-b81d0ecec876.jpg,200.0,g,1.0,개
"더숙성한우 채끝 3등급 구이용 (냉동), 300g, 1개",,,23990,"(100g당7,997원)",내일(일) 새벽도착 보장,18,1200,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2023/05/26/15/1/cad5b83c-f61f-4702-ae5f-1cfec1d8bf99.jpg,300.0,g,1.0,개
"목우촌 한우 정직한목장 채끝 1++등급(7이상) 구이용 (냉장), 200g, 1개",19,57300,45900,"(100g당22,950원)",내일(일) 새벽도착 보장,2,2295,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2119295811409489-d836d523-fbd3-4306-a72a-a43dee6f11e9.jpg,200.0,g,1.0,개
"녹색한우 무항생제 채끝 1+등급 구이용 (냉장), 250g, 1개",15,39900,33770,"(100g당13,508원)",내일(일) 새벽도착 보장,130,1689,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1407738560140198-a37d5fbb-51ca-4af5-95ec-c536aff9a53b.jpg,250.0,g,1.0,개
"설로인 한우 채끝 슬라이스 1++등급(8) (냉장), 200g, 1팩",,,41700,"(100g당20,850원)",내일(일) 새벽도착 보장,277,2085,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4641529254651601-74e93298-0ba2-4949-949c-02a35e60706e.jpg,200.0,g,1.0,팩
"설성목장 무항생제 인증 한우 1++등급 채끝 구이용 (냉장), 200g, 1개",24,52990,39900,"(100g당19,950원)",내일(일) 새벽도착 보장,345,1995,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/805468592369141-ab8f412f-2837-4711-ae4a-3980342f4bed.jpg,200.0,g,1.0,개
"육교시 한우 1등급 채끝 구이용 (냉장), 200g, 1개",,,28490,"(100g당14,245원)",내일(일) 새벽도착 보장,14,1425,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/10/27/17/9/fe593d74-fc7e-4503-961c-78876aa6ce0a.jpg,200.0,g,1.0,개
"수원축산농협 한우 1등급 채끝 스테이크용 (냉장), 300g, 1개",,,42990,"(100g당14,330원)",내일(일) 새벽도착 보장,264,2150,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4250375718197279-0a340fc9-f175-4c04-84ae-b8ddff08aa3b.jpg,300.0,g,1.0,개
"설로인 한우 채끝 1등급 (냉장), 200g, 1팩",,,38490,"(100g당19,245원)",내일(일) 새벽도착 보장,490,1925,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/5129881827534671-99f0dc10-ec61-4cd4-8ca8-ab39701f3f8b.jpg,200.0,g,1.0,팩
"설성목장 무항생제 인증 한우 1+ 채끝 구이용 (냉장), 200g, 1개",,,35990,"(100g당17,995원)",내일(일) 새벽도착 보장,436,1800,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/3107811102472076-7b826f7e-ca01-487e-8513-e311edcde0ca.jpg,200.0,g,1.0,개
"농협안심한우 1++등급(7) 채끝 구이용 (냉장), 200g, 1개",,,39990,"(100g당19,995원)",내일(일) 새벽도착 보장,25,2000,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2023/04/07/16/6/bf17b734-f552-41b9-a467-280db2220675.jpg,200.0,g,1.0,개
"안성한우 무항생제 인증 채끝 1++등급 (7) 구이용 (냉장), 200g, 1개",15,49900,42200,"(100g당21,100원)",내일(일) 새벽도착 보장,72,2110,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/07/29/18/5/238fcd96-f3f5-4f6a-9736-b33fa2628dbe.jpg,200.0,g,1.0,개
"목우촌 한우 정직한목장 채끝 1+등급 구이용 (냉장), 200g, 1개",,,35500,"(100g당17,750원)",,9,,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2120614317757423-a8f45226-cabf-47e3-a4c1-3190be41c3e1.jpg,200.0,g,1.0,개
"곰곰 국내산 주키니 호박, 1개입, 1개",,,3490,"(1개당3,490원)",내일(일) 새벽도착 보장,5042,175,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/5340521876422372-4a2986f9-0bc8-4351-b116-3f6b03a1e9da.jpg,1.0,개입,1.0,개
"국내산 친환경 애호박, 1개입, 1개",48,3290,1680,"(1개당1,680원)",내일(일) 새벽도착 보장,8161,84,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/617252293644634-87f32897-cbbd-4e73-9369-3b624f9b6e43.jpg,1.0,개입,1.0,개
"못생겨도 맛있는 애호박, 3개입, 1개",13,4990,4300,"(1개당1,433원)",내일(일) 새벽도착 보장,1951,215,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1194343077584747-36a791d5-bc71-4c3c-9cc1-78429da37949.jpg,3.0,개입,1.0,개
"못생겨도 맛있는 애호박 1입, 1개입, 1개",12,1660,1460,"(1개당1,460원)",내일(일) 새벽도착 보장,34552,73,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1845911457723088-8911a3cc-0274-4ad7-bb6f-696aea588fc2.jpg,1.0,개입,1.0,개
"국내산 GAP 애호박, 1개입, 1개",25,1990,1480,"(1개당1,480원)",내일(일) 새벽도착 보장,25609,74,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/84673087358025-4393ede9-90e5-4040-933a-93dd7934ca71.jpg,1.0,개입,1.0,개
"국내산 애호박, 1개입, 1개",25,1980,1480,"(1개당1,480원)",내일(일) 새벽도착 보장,388542,74,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/438319943630087-5f42d558-1a49-4634-8dcc-cfe7ba66a482.jpg,1.0,개입,1.0,개
